file,run,name,score,duration_ms,memory_kb
tsp/eil76.tsp,5,gauss_best_ariphmetic,577.000000,7340,2842
tsp/eil76.tsp,6,gauss_best_ariphmetic,569.000000,7354,1559
tsp/eil76.tsp,7,gauss_best_ariphmetic,578.000000,7340,657
tsp/eil76.tsp,8,gauss_best_ariphmetic,576.000000,7342,1787
tsp/eil76.tsp,9,gauss_best_ariphmetic,568.000000,7288,1795
tsp/eil76.tsp,10,gauss_best_ariphmetic,567.000000,7305,1081
tsp/eil76.tsp,11,gauss_best_ariphmetic,573.000000,7290,577
tsp/eil76.tsp,12,gauss_best_ariphmetic,579.000000,7359,1291
tsp/eil76.tsp,13,gauss_best_ariphmetic,571.000000,7317,2182
tsp/eil76.tsp,14,gauss_best_ariphmetic,575.000000,7341,1537
tsp/eil76.tsp,15,gauss_best_ariphmetic,571.000000,7282,2426
tsp/eil76.tsp,16,gauss_best_ariphmetic,574.000000,7313,2570
tsp/eil76.tsp,17,gauss_best_ariphmetic,564.000000,7332,1250
tsp/eil76.tsp,18,gauss_best_ariphmetic,577.000000,7322,1883
tsp/eil76.tsp,19,gauss_best_ariphmetic,568.000000,7338,604
tsp/eil76.tsp,20,gauss_best_ariphmetic,581.000000,7317,1688
tsp/eil76.tsp,1,gauss_best_blx,569.000000,7366,512
tsp/eil76.tsp,2,gauss_best_blx,564.000000,7379,2730
tsp/eil76.tsp,3,gauss_best_blx,576.000000,7405,1337
tsp/eil76.tsp,4,gauss_best_blx,579.000000,7360,677
tsp/eil76.tsp,5,gauss_best_blx,560.000000,7362,1335
tsp/eil76.tsp,6,gauss_best_blx,562.000000,7361,1838
tsp/eil76.tsp,7,gauss_best_blx,585.000000,7356,2425
tsp/eil76.tsp,8,gauss_best_blx,568.000000,7350,490
tsp/eil76.tsp,9,gauss_best_blx,558.000000,7378,1664
tsp/eil76.tsp,10,gauss_best_blx,574.000000,7413,2387
tsp/eil76.tsp,11,gauss_best_blx,578.000000,7374,1710
tsp/eil76.tsp,12,gauss_best_blx,574.000000,7375,2550
tsp/eil76.tsp,13,gauss_best_blx,572.000000,7423,1984
tsp/eil76.tsp,14,gauss_best_blx,578.000000,7387,1410
tsp/eil76.tsp,15,gauss_best_blx,572.000000,7372,2346
tsp/eil76.tsp,16,gauss_best_blx,561.000000,7342,1969
tsp/eil76.tsp,17,gauss_best_blx,574.000000,7389,1158
tsp/eil76.tsp,18,gauss_best_blx,574.000000,7543,1415
tsp/eil76.tsp,19,gauss_best_blx,575.000000,7397,2467
tsp/eil76.tsp,20,gauss_best_blx,570.000000,7407,888
tsp/eil76.tsp,1,gauss_best_sbx,572.000000,7370,2723
tsp/eil76.tsp,2,gauss_best_sbx,573.000000,7456,1958
tsp/eil76.tsp,3,gauss_best_sbx,584.000000,7388,569
tsp/eil76.tsp,4,gauss_best_sbx,568.000000,7365,2607
tsp/eil76.tsp,5,gauss_best_sbx,573.000000,7365,2435
tsp/eil76.tsp,6,gauss_best_sbx,574.000000,7380,628
tsp/eil76.tsp,7,gauss_best_sbx,566.000000,7496,1556
tsp/eil76.tsp,8,gauss_best_sbx,577.000000,7336,1847
tsp/eil76.tsp,9,gauss_best_sbx,575.000000,7394,1464
tsp/eil76.tsp,10,gauss_best_sbx,577.000000,7410,2124
tsp/eil76.tsp,11,gauss_best_sbx,574.000000,7327,2077
tsp/eil76.tsp,12,gauss_best_sbx,571.000000,7353,2476
tsp/eil76.tsp,13,gauss_best_sbx,573.000000,7385,1502
tsp/eil76.tsp,14,gauss_best_sbx,573.000000,7356,2404
tsp/eil76.tsp,15,gauss_best_sbx,565.000000,7370,1421
tsp/eil76.tsp,16,gauss_best_sbx,574.000000,7362,2104
tsp/eil76.tsp,17,gauss_best_sbx,568.000000,7381,2040
tsp/eil76.tsp,18,gauss_best_sbx,575.000000,7396,609
tsp/eil76.tsp,19,gauss_best_sbx,573.000000,7361,1391
tsp/eil76.tsp,20,gauss_best_sbx,574.000000,7351,2556
tsp/eil76.tsp,1,gauss_tournament_ariphmetic,587.000000,7362,1622
tsp/eil76.tsp,2,gauss_tournament_ariphmetic,574.000000,7344,2527
tsp/eil76.tsp,3,gauss_tournament_ariphmetic,566.000000,7404,447
tsp/eil76.tsp,4,gauss_tournament_ariphmetic,567.000000,7383,356
tsp/eil76.tsp,5,gauss_tournament_ariphmetic,581.000000,7397,1266
tsp/eil76.tsp,6,gauss_tournament_ariphmetic,570.000000,7385,2591
tsp/eil76.tsp,7,gauss_tournament_ariphmetic,565.000000,7394,1239
tsp/eil76.tsp,8,gauss_tournament_ariphmetic,565.000000,7401,611
tsp/eil76.tsp,9,gauss_tournament_ariphmetic,568.000000,7393,2445
tsp/eil76.tsp,10,gauss_tournament_ariphmetic,574.000000,7379,1515
tsp/eil76.tsp,11,gauss_tournament_ariphmetic,568.000000,7379,2753
tsp/eil76.tsp,12,gauss_tournament_ariphmetic,568.000000,7408,896
tsp/eil76.tsp,13,gauss_tournament_ariphmetic,567.000000,7414,994
tsp/eil76.tsp,14,gauss_tournament_ariphmetic,571.000000,7398,1996
tsp/eil76.tsp,15,gauss_tournament_ariphmetic,570.000000,7397,885
tsp/eil76.tsp,16,gauss_tournament_ariphmetic,571.000000,7388,350
tsp/eil76.tsp,17,gauss_tournament_ariphmetic,571.000000,7354,1349
tsp/eil76.tsp,18,gauss_tournament_ariphmetic,574.000000,7385,1258
tsp/eil76.tsp,19,gauss_tournament_ariphmetic,574.000000,7407,1410
tsp/eil76.tsp,20,gauss_tournament_ariphmetic,575.000000,7378,1080
tsp/eil76.tsp,1,gauss_tournament_blx,579.000000,7457,908
tsp/eil76.tsp,2,gauss_tournament_blx,569.000000,7495,1808
tsp/eil76.tsp,3,gauss_tournament_blx,574.000000,7480,1571
tsp/eil76.tsp,4,gauss_tournament_blx,579.000000,7521,2332
tsp/eil76.tsp,5,gauss_tournament_blx,568.000000,7559,470
tsp/eil76.tsp,6,gauss_tournament_blx,578.000000,7535,1751
tsp/eil76.tsp,7,gauss_tournament_blx,571.000000,7533,960
tsp/eil76.tsp,8,gauss_tournament_blx,568.000000,7507,928
tsp/eil76.tsp,9,gauss_tournament_blx,568.000000,7588,1026
tsp/eil76.tsp,10,gauss_tournament_blx,582.000000,7593,1653
tsp/eil76.tsp,11,gauss_tournament_blx,582.000000,7457,1224
tsp/eil76.tsp,12,gauss_tournament_blx,574.000000,7476,1322
tsp/eil76.tsp,13,gauss_tournament_blx,565.000000,7465,1549
tsp/eil76.tsp,14,gauss_tournament_blx,567.000000,7427,2031
tsp/eil76.tsp,15,gauss_tournament_blx,568.000000,7428,1984
tsp/eil76.tsp,16,gauss_tournament_blx,574.000000,7511,1005
tsp/eil76.tsp,17,gauss_tournament_blx,569.000000,7500,444
tsp/eil76.tsp,18,gauss_tournament_blx,568.000000,7415,328
tsp/eil76.tsp,19,gauss_tournament_blx,574.000000,7488,2253
tsp/eil76.tsp,20,gauss_tournament_blx,568.000000,7401,1167
tsp/eil76.tsp,1,gauss_tournament_sbx,577.000000,7455,1480
tsp/eil76.tsp,2,gauss_tournament_sbx,569.000000,7458,2599
tsp/eil76.tsp,3,gauss_tournament_sbx,576.000000,7505,2272
tsp/eil76.tsp,4,gauss_tournament_sbx,564.000000,7468,2479
tsp/eil76.tsp,5,gauss_tournament_sbx,576.000000,7461,1131
tsp/eil76.tsp,6,gauss_tournament_sbx,578.000000,7433,1186
tsp/eil76.tsp,7,gauss_tournament_sbx,574.000000,7387,2060
tsp/eil76.tsp,8,gauss_tournament_sbx,585.000000,7318,2499
tsp/eil76.tsp,9,gauss_tournament_sbx,572.000000,7366,2183
tsp/eil76.tsp,10,gauss_tournament_sbx,574.000000,7438,404
tsp/eil76.tsp,11,gauss_tournament_sbx,575.000000,7447,443
tsp/eil76.tsp,12,gauss_tournament_sbx,572.000000,7509,2724
tsp/eil76.tsp,13,gauss_tournament_sbx,568.000000,7472,1639
tsp/eil76.tsp,14,gauss_tournament_sbx,569.000000,7457,1346
tsp/eil76.tsp,15,gauss_tournament_sbx,578.000000,7431,1684
tsp/eil76.tsp,16,gauss_tournament_sbx,582.000000,7474,2340
tsp/eil76.tsp,17,gauss_tournament_sbx,572.000000,7470,1692
tsp/eil76.tsp,18,gauss_tournament_sbx,568.000000,7369,1942
tsp/eil76.tsp,19,gauss_tournament_sbx,569.000000,7328,1198
tsp/eil76.tsp,20,gauss_tournament_sbx,567.000000,7386,2619
tsp/eil76.tsp,1,gauss_roulette_ariphmetic,563.000000,7301,1556
tsp/eil76.tsp,2,gauss_roulette_ariphmetic,565.000000,7270,1246
tsp/eil76.tsp,3,gauss_roulette_ariphmetic,572.000000,7289,515
tsp/eil76.tsp,4,gauss_roulette_ariphmetic,577.000000,7360,2242
tsp/eil76.tsp,5,gauss_roulette_ariphmetic,565.000000,7285,553
tsp/eil76.tsp,6,gauss_roulette_ariphmetic,568.000000,7259,1416
tsp/eil76.tsp,7,gauss_roulette_ariphmetic,572.000000,7332,758
tsp/eil76.tsp,8,gauss_roulette_ariphmetic,572.000000,7288,1507
tsp/eil76.tsp,9,gauss_roulette_ariphmetic,570.000000,7343,1161
tsp/eil76.tsp,10,gauss_roulette_ariphmetic,572.000000,7310,2454
tsp/eil76.tsp,11,gauss_roulette_ariphmetic,569.000000,7335,1270
tsp/eil76.tsp,12,gauss_roulette_ariphmetic,573.000000,7287,1757
tsp/eil76.tsp,13,gauss_roulette_ariphmetic,570.000000,7294,1078
tsp/eil76.tsp,14,gauss_roulette_ariphmetic,576.000000,7328,1838
tsp/eil76.tsp,15,gauss_roulette_ariphmetic,568.000000,7296,1705
tsp/eil76.tsp,16,gauss_roulette_ariphmetic,572.000000,7297,661
tsp/eil76.tsp,17,gauss_roulette_ariphmetic,567.000000,7348,1331
tsp/eil76.tsp,18,gauss_roulette_ariphmetic,568.000000,7296,1306
tsp/eil76.tsp,19,gauss_roulette_ariphmetic,582.000000,7300,605
tsp/eil76.tsp,20,gauss_roulette_ariphmetic,574.000000,7289,1950
tsp/eil76.tsp,1,uniform_best_ariphmetic,573.000000,7372,2574
tsp/eil76.tsp,2,uniform_best_ariphmetic,572.000000,7280,2805
tsp/eil76.tsp,3,uniform_best_ariphmetic,570.000000,7292,1107
tsp/eil76.tsp,4,uniform_best_ariphmetic,573.000000,7368,2098
tsp/eil76.tsp,5,uniform_best_ariphmetic,570.000000,7310,1658
tsp/eil76.tsp,6,uniform_best_ariphmetic,582.000000,7306,821
tsp/eil76.tsp,7,uniform_best_ariphmetic,586.000000,7322,1797
tsp/eil76.tsp,8,uniform_best_ariphmetic,581.000000,7313,2081
tsp/eil76.tsp,9,uniform_best_ariphmetic,573.000000,7282,1658
tsp/eil76.tsp,10,uniform_best_ariphmetic,572.000000,7272,2323
tsp/eil76.tsp,11,uniform_best_ariphmetic,572.000000,7349,1305
tsp/eil76.tsp,12,uniform_best_ariphmetic,573.000000,7297,1211
tsp/eil76.tsp,13,uniform_best_ariphmetic,573.000000,7274,1082
tsp/eil76.tsp,14,uniform_best_ariphmetic,565.000000,7355,876
tsp/eil76.tsp,15,uniform_best_ariphmetic,573.000000,7315,1750
tsp/eil76.tsp,16,uniform_best_ariphmetic,574.000000,7298,1118
tsp/eil76.tsp,17,uniform_best_ariphmetic,577.000000,7340,2562
tsp/eil76.tsp,18,uniform_best_ariphmetic,582.000000,7373,2189
tsp/eil76.tsp,19,uniform_best_ariphmetic,566.000000,7272,905
tsp/eil76.tsp,20,uniform_best_ariphmetic,572.000000,7329,992
tsp/eil76.tsp,1,gauss_roulette_sbx,564.000000,7337,2453
tsp/eil76.tsp,2,gauss_roulette_sbx,568.000000,7334,2506
tsp/eil76.tsp,3,gauss_roulette_sbx,572.000000,7292,2658
tsp/eil76.tsp,4,gauss_roulette_sbx,573.000000,7300,930
tsp/eil76.tsp,5,gauss_roulette_sbx,585.000000,7390,1517
tsp/eil76.tsp,6,gauss_roulette_sbx,576.000000,7314,1073
tsp/eil76.tsp,7,gauss_roulette_sbx,561.000000,7348,1530
tsp/eil76.tsp,8,gauss_roulette_sbx,568.000000,7384,1175
tsp/eil76.tsp,9,gauss_roulette_sbx,583.000000,7289,1052
tsp/eil76.tsp,10,gauss_roulette_sbx,572.000000,7297,1642
tsp/eil76.tsp,11,gauss_roulette_sbx,572.000000,7406,634
tsp/eil76.tsp,12,gauss_roulette_sbx,575.000000,7375,2043
tsp/eil76.tsp,13,gauss_roulette_sbx,579.000000,7329,833
tsp/eil76.tsp,14,gauss_roulette_sbx,568.000000,7290,2617
tsp/eil76.tsp,15,gauss_roulette_sbx,582.000000,7315,1612
tsp/eil76.tsp,16,gauss_roulette_sbx,582.000000,7299,1467
tsp/eil76.tsp,17,gauss_roulette_sbx,570.000000,7384,2100
tsp/eil76.tsp,18,gauss_roulette_sbx,576.000000,7348,2590
tsp/eil76.tsp,19,gauss_roulette_sbx,572.000000,7332,1996
tsp/eil76.tsp,20,gauss_roulette_sbx,565.000000,7369,1608
tsp/st70.tsp,1,uniform_best_ariphmetic,735.000000,5872,1090
tsp/st70.tsp,2,uniform_best_ariphmetic,720.000000,5838,629
tsp/st70.tsp,3,uniform_best_ariphmetic,728.000000,5687,1456
tsp/st70.tsp,4,uniform_best_ariphmetic,739.000000,5663,668
tsp/st70.tsp,5,uniform_best_ariphmetic,732.000000,5659,2128
tsp/st70.tsp,6,uniform_best_ariphmetic,729.000000,5647,2107
tsp/st70.tsp,7,uniform_best_ariphmetic,741.000000,5649,1235
tsp/st70.tsp,8,uniform_best_ariphmetic,723.000000,5658,1456
tsp/st70.tsp,9,uniform_best_ariphmetic,725.000000,5625,2073
tsp/st70.tsp,10,uniform_best_ariphmetic,734.000000,5628,2035
tsp/st70.tsp,11,uniform_best_ariphmetic,742.000000,5644,2822
tsp/st70.tsp,12,uniform_best_ariphmetic,746.000000,5669,2436
tsp/st70.tsp,13,uniform_best_ariphmetic,727.000000,5692,850
tsp/st70.tsp,14,uniform_best_ariphmetic,732.000000,5657,2257
tsp/st70.tsp,15,uniform_best_ariphmetic,726.000000,6008,2586
tsp/st70.tsp,16,uniform_best_ariphmetic,722.000000,6288,765
tsp/st70.tsp,17,uniform_best_ariphmetic,733.000000,5975,1074
tsp/st70.tsp,18,uniform_best_ariphmetic,728.000000,5747,712
tsp/st70.tsp,19,uniform_best_ariphmetic,735.000000,5808,717
tsp/st70.tsp,20,uniform_best_ariphmetic,738.000000,5660,1803
tsp/st70.tsp,1,uniform_best_blx,740.000000,5987,705
tsp/st70.tsp,2,uniform_best_blx,725.000000,6097,973
tsp/st70.tsp,3,uniform_best_blx,747.000000,5967,935
tsp/st70.tsp,4,uniform_best_blx,736.000000,5918,2676
tsp/st70.tsp,5,uniform_best_blx,743.000000,5957,2859
tsp/st70.tsp,6,uniform_best_blx,718.000000,5828,2406
tsp/st70.tsp,7,uniform_best_blx,740.000000,5848,1637
tsp/st70.tsp,8,uniform_best_blx,742.000000,5940,678
tsp/st70.tsp,9,uniform_best_blx,740.000000,5809,1934
tsp/st70.tsp,10,uniform_best_blx,739.000000,5840,1357
tsp/st70.tsp,11,uniform_best_blx,733.000000,5869,1042
tsp/st70.tsp,12,uniform_best_blx,727.000000,5840,886
tsp/st70.tsp,13,uniform_best_blx,736.000000,5926,1953
tsp/st70.tsp,14,uniform_best_blx,743.000000,5902,977
tsp/st70.tsp,15,uniform_best_blx,738.000000,5874,2429
tsp/st70.tsp,16,uniform_best_blx,729.000000,5809,998
tsp/st70.tsp,17,uniform_best_blx,739.000000,5707,1887
tsp/st70.tsp,18,uniform_best_blx,748.000000,5771,2758
tsp/st70.tsp,19,uniform_best_blx,742.000000,5866,348
tsp/st70.tsp,20,uniform_best_blx,740.000000,5929,377
tsp/st70.tsp,1,uniform_best_sbx,743.000000,5885,1214
tsp/st70.tsp,2,uniform_best_sbx,720.000000,5893,2726
tsp/st70.tsp,3,uniform_best_sbx,741.000000,5886,1267
tsp/st70.tsp,4,uniform_best_sbx,745.000000,5893,381
tsp/st70.tsp,5,uniform_best_sbx,736.000000,5840,1075
tsp/st70.tsp,6,uniform_best_sbx,724.000000,5841,2007
tsp/st70.tsp,7,uniform_best_sbx,720.000000,5821,1618
tsp/st70.tsp,8,uniform_best_sbx,725.000000,5757,2578
tsp/st70.tsp,9,uniform_best_sbx,729.000000,5718,623
tsp/st70.tsp,10,uniform_best_sbx,721.000000,5794,2590
tsp/st70.tsp,11,uniform_best_sbx,768.000000,5668,2867
tsp/st70.tsp,12,uniform_best_sbx,728.000000,5806,1998
tsp/st70.tsp,13,uniform_best_sbx,734.000000,5695,687
tsp/st70.tsp,14,uniform_best_sbx,727.000000,5657,1195
tsp/st70.tsp,15,uniform_best_sbx,741.000000,5749,1111
tsp/st70.tsp,16,uniform_best_sbx,711.000000,5821,286
tsp/st70.tsp,17,uniform_best_sbx,729.000000,5972,1794
tsp/st70.tsp,18,uniform_best_sbx,739.000000,5915,580
tsp/st70.tsp,19,uniform_best_sbx,731.000000,5858,1743
tsp/st70.tsp,20,uniform_best_sbx,757.000000,5822,1741
tsp/st70.tsp,1,uniform_tournament_ariphmetic,734.000000,5716,788
tsp/st70.tsp,2,uniform_tournament_ariphmetic,727.000000,5676,1994
tsp/st70.tsp,3,uniform_tournament_ariphmetic,726.000000,5691,2723
tsp/st70.tsp,4,uniform_tournament_ariphmetic,724.000000,5681,1120
tsp/st70.tsp,5,uniform_tournament_ariphmetic,747.000000,5694,1135
tsp/st70.tsp,6,uniform_tournament_ariphmetic,724.000000,5711,2720
tsp/st70.tsp,7,uniform_tournament_ariphmetic,744.000000,5698,736
tsp/st70.tsp,8,uniform_tournament_ariphmetic,728.000000,5686,478
tsp/st70.tsp,9,uniform_tournament_ariphmetic,735.000000,5663,2187
tsp/st70.tsp,10,uniform_tournament_ariphmetic,745.000000,5659,821
tsp/st70.tsp,11,uniform_tournament_ariphmetic,737.000000,5750,2705
tsp/st70.tsp,12,uniform_tournament_ariphmetic,736.000000,5659,1884
tsp/st70.tsp,13,uniform_tournament_ariphmetic,731.000000,5707,2515
tsp/st70.tsp,14,uniform_tournament_ariphmetic,722.000000,5673,1108
tsp/st70.tsp,15,uniform_tournament_ariphmetic,694.000000,5661,1127
tsp/st70.tsp,16,uniform_tournament_ariphmetic,732.000000,5708,1563
tsp/st70.tsp,17,uniform_tournament_ariphmetic,731.000000,5683,806
tsp/st70.tsp,18,uniform_tournament_ariphmetic,745.000000,5746,504
tsp/st70.tsp,19,uniform_tournament_ariphmetic,740.000000,5707,1371
tsp/st70.tsp,20,uniform_tournament_ariphmetic,724.000000,5747,786
tsp/st70.tsp,1,uniform_tournament_blx,734.000000,5679,723
tsp/st70.tsp,2,uniform_tournament_blx,749.000000,5741,535
tsp/st70.tsp,3,uniform_tournament_blx,708.000000,5716,2307
tsp/st70.tsp,4,uniform_tournament_blx,738.000000,5723,1209
tsp/st70.tsp,5,uniform_tournament_blx,744.000000,5739,754
tsp/st70.tsp,6,uniform_tournament_blx,744.000000,5685,2577
tsp/st70.tsp,7,uniform_tournament_blx,726.000000,5712,2330
tsp/st70.tsp,8,uniform_tournament_blx,697.000000,5723,1016
tsp/st70.tsp,9,uniform_tournament_blx,745.000000,5743,2692
tsp/st70.tsp,10,uniform_tournament_blx,720.000000,5683,788
tsp/st70.tsp,11,uniform_tournament_blx,731.000000,5672,1672
tsp/st70.tsp,12,uniform_tournament_blx,751.000000,5770,1801
tsp/st70.tsp,13,uniform_tournament_blx,737.000000,5675,772
tsp/st70.tsp,14,uniform_tournament_blx,727.000000,5722,1438
tsp/st70.tsp,15,uniform_tournament_blx,742.000000,5840,2625
tsp/st70.tsp,16,uniform_tournament_blx,735.000000,5725,362
tsp/st70.tsp,17,uniform_tournament_blx,745.000000,5713,2125
tsp/st70.tsp,18,uniform_tournament_blx,747.000000,5706,659
tsp/st70.tsp,19,uniform_tournament_blx,743.000000,5739,711
tsp/st70.tsp,20,uniform_tournament_blx,745.000000,5773,2368
tsp/st70.tsp,1,uniform_tournament_sbx,730.000000,5778,1089
tsp/st70.tsp,2,uniform_tournament_sbx,729.000000,5710,1288
tsp/st70.tsp,3,uniform_tournament_sbx,723.000000,5686,701
tsp/st70.tsp,4,uniform_tournament_sbx,725.000000,5748,1583
tsp/st70.tsp,5,uniform_tournament_sbx,742.000000,5783,768
tsp/st70.tsp,6,uniform_tournament_sbx,746.000000,5702,874
tsp/st70.tsp,7,uniform_tournament_sbx,742.000000,5734,1101
tsp/st70.tsp,8,uniform_tournament_sbx,736.000000,5769,1904
tsp/st70.tsp,9,uniform_tournament_sbx,734.000000,5719,1260
tsp/st70.tsp,10,uniform_tournament_sbx,727.000000,5725,657
tsp/st70.tsp,11,uniform_tournament_sbx,731.000000,5782,628
tsp/st70.tsp,12,uniform_tournament_sbx,739.000000,5907,2734
tsp/st70.tsp,13,uniform_tournament_sbx,716.000000,5689,2726
tsp/st70.tsp,14,uniform_tournament_sbx,746.000000,5749,2277
tsp/st70.tsp,15,uniform_tournament_sbx,732.000000,5737,489
tsp/st70.tsp,16,uniform_tournament_sbx,745.000000,5750,2769
tsp/st70.tsp,17,uniform_tournament_sbx,747.000000,5758,652
tsp/st70.tsp,18,uniform_tournament_sbx,731.000000,5706,1658
tsp/st70.tsp,19,uniform_tournament_sbx,732.000000,5703,2255
tsp/st70.tsp,20,uniform_tournament_sbx,753.000000,5701,1887
tsp/st70.tsp,1,uniform_roulette_ariphmetic,715.000000,5724,1245
tsp/st70.tsp,2,uniform_roulette_ariphmetic,728.000000,5698,2424
tsp/st70.tsp,3,uniform_roulette_ariphmetic,722.000000,5717,2218
tsp/st70.tsp,4,uniform_roulette_ariphmetic,736.000000,5646,2639
tsp/st70.tsp,5,uniform_roulette_ariphmetic,736.000000,5680,1938
tsp/st70.tsp,6,uniform_roulette_ariphmetic,723.000000,5726,1024
tsp/st70.tsp,7,uniform_roulette_ariphmetic,730.000000,5721,1774
tsp/st70.tsp,8,uniform_roulette_ariphmetic,721.000000,5710,469
tsp/st70.tsp,9,uniform_roulette_ariphmetic,723.000000,5729,2204
tsp/st70.tsp,10,uniform_roulette_ariphmetic,740.000000,5696,2790
tsp/st70.tsp,11,uniform_roulette_ariphmetic,726.000000,5699,1690
tsp/st70.tsp,12,uniform_roulette_ariphmetic,730.000000,5687,567
tsp/st70.tsp,13,uniform_roulette_ariphmetic,711.000000,5674,1020
tsp/st70.tsp,14,uniform_roulette_ariphmetic,732.000000,5691,2312
tsp/st70.tsp,15,uniform_roulette_ariphmetic,733.000000,5667,2047
tsp/st70.tsp,16,uniform_roulette_ariphmetic,739.000000,5726,1259
tsp/st70.tsp,17,uniform_roulette_ariphmetic,737.000000,5744,2037
tsp/st70.tsp,18,uniform_roulette_ariphmetic,749.000000,5730,2379
tsp/st70.tsp,19,uniform_roulette_ariphmetic,733.000000,5689,1392
tsp/st70.tsp,20,uniform_roulette_ariphmetic,759.000000,5716,675
tsp/st70.tsp,1,uniform_roulette_blx,726.000000,5743,1556
tsp/st70.tsp,2,uniform_roulette_blx,729.000000,5768,466
tsp/st70.tsp,3,uniform_roulette_blx,754.000000,5675,1878
tsp/st70.tsp,4,uniform_roulette_blx,740.000000,5667,814
tsp/st70.tsp,5,uniform_roulette_blx,724.000000,5749,2007
tsp/st70.tsp,6,uniform_roulette_blx,754.000000,5731,837
tsp/st70.tsp,7,uniform_roulette_blx,712.000000,5709,1059
tsp/st70.tsp,8,uniform_roulette_blx,711.000000,5671,945
tsp/st70.tsp,9,uniform_roulette_blx,743.000000,5688,1904
tsp/st70.tsp,10,uniform_roulette_blx,726.000000,5691,1676
tsp/st70.tsp,11,uniform_roulette_blx,738.000000,5663,2616
tsp/st70.tsp,12,uniform_roulette_blx,724.000000,5700,985
tsp/st70.tsp,13,uniform_roulette_blx,726.000000,5732,604
tsp/st70.tsp,14,uniform_roulette_blx,758.000000,5710,988
tsp/st70.tsp,15,uniform_roulette_blx,728.000000,5683,2501
tsp/st70.tsp,16,uniform_roulette_blx,751.000000,5671,2430
tsp/st70.tsp,17,uniform_roulette_blx,719.000000,5674,659
tsp/st70.tsp,18,uniform_roulette_blx,741.000000,5683,321
tsp/st70.tsp,19,uniform_roulette_blx,740.000000,5683,2314
tsp/st70.tsp,20,uniform_roulette_blx,733.000000,5656,459
tsp/st70.tsp,1,uniform_roulette_sbx,724.000000,5734,2754
tsp/st70.tsp,2,uniform_roulette_sbx,729.000000,5698,2826
tsp/st70.tsp,3,uniform_roulette_sbx,736.000000,5713,2401
tsp/st70.tsp,4,uniform_roulette_sbx,732.000000,5768,2691
tsp/st70.tsp,5,uniform_roulette_sbx,744.000000,5779,1047
tsp/st70.tsp,6,uniform_roulette_sbx,718.000000,5707,2515
tsp/st70.tsp,7,uniform_roulette_sbx,731.000000,5698,1388
tsp/st70.tsp,8,uniform_roulette_sbx,722.000000,5695,905
tsp/st70.tsp,9,uniform_roulette_sbx,723.000000,5710,651
tsp/st70.tsp,10,uniform_roulette_sbx,722.000000,5702,2214
tsp/st70.tsp,11,uniform_roulette_sbx,744.000000,5730,992
tsp/st70.tsp,12,uniform_roulette_sbx,736.000000,5678,909
tsp/st70.tsp,13,uniform_roulette_sbx,743.000000,5706,2334
tsp/st70.tsp,14,uniform_roulette_sbx,736.000000,5766,1221
tsp/st70.tsp,15,uniform_roulette_sbx,738.000000,5685,1246
tsp/st70.tsp,16,uniform_roulette_sbx,737.000000,5677,1462
tsp/st70.tsp,17,uniform_roulette_sbx,737.000000,5697,1019
tsp/st70.tsp,18,uniform_roulette_sbx,754.000000,5710,1940
tsp/st70.tsp,19,uniform_roulette_sbx,729.000000,5663,559
tsp/st70.tsp,20,uniform_roulette_sbx,724.000000,5701,587
tsp/st70.tsp,1,gauss_best_ariphmetic,720.000000,6122,822
tsp/st70.tsp,2,gauss_best_ariphmetic,732.000000,6259,1539
tsp/st70.tsp,3,gauss_best_ariphmetic,732.000000,28081,2719
tsp/st70.tsp,4,gauss_best_ariphmetic,749.000000,6703,628
tsp/st70.tsp,5,gauss_best_ariphmetic,715.000000,6482,654
tsp/st70.tsp,6,gauss_best_ariphmetic,732.000000,6502,904
tsp/st70.tsp,7,gauss_best_ariphmetic,733.000000,6379,1575
tsp/st70.tsp,8,gauss_best_ariphmetic,736.000000,6404,2267
tsp/st70.tsp,9,gauss_best_ariphmetic,723.000000,6922,2770
tsp/st70.tsp,10,gauss_best_ariphmetic,741.000000,6719,464
tsp/st70.tsp,11,gauss_best_ariphmetic,737.000000,7171,2121
tsp/st70.tsp,12,gauss_best_ariphmetic,711.000000,7259,969
tsp/st70.tsp,13,gauss_best_ariphmetic,727.000000,6716,880
tsp/st70.tsp,14,gauss_best_ariphmetic,711.000000,6548,421
tsp/st70.tsp,15,gauss_best_ariphmetic,742.000000,6550,2789
tsp/st70.tsp,16,gauss_best_ariphmetic,737.000000,6607,2599
tsp/st70.tsp,17,gauss_best_ariphmetic,740.000000,6446,1222
tsp/st70.tsp,18,gauss_best_ariphmetic,747.000000,6544,1306
tsp/st70.tsp,19,gauss_best_ariphmetic,732.000000,6680,617
tsp/st70.tsp,20,gauss_best_ariphmetic,733.000000,6692,986
tsp/st70.tsp,1,gauss_best_blx,741.000000,6558,503
tsp/st70.tsp,2,gauss_best_blx,746.000000,6783,2291
tsp/st70.tsp,3,gauss_best_blx,732.000000,6621,342
tsp/st70.tsp,4,gauss_best_blx,739.000000,6513,1252
tsp/st70.tsp,5,gauss_best_blx,722.000000,6522,2051
tsp/st70.tsp,6,gauss_best_blx,726.000000,6468,1471
tsp/st70.tsp,7,gauss_best_blx,740.000000,6475,1542
tsp/st70.tsp,8,gauss_best_blx,753.000000,6510,1971
tsp/st70.tsp,9,gauss_best_blx,743.000000,6545,2660
